application_id,requested_amount_usd,repayment_term_text,interest_rate_text,monthly_installment_usd,last_payment_amount_usd,risk_grade_band,risk_grade_detail,employment_tenure_text,housing_status,annual_income_usd,income_verification_status,origination_month,outcome_status,loan_purpose,region_code,debt_to_income_ratio,credit_score_low,credit_score_high,open_credit_lines,public_records_count,revolving_utilization_text
127302785,28000.0, 60 months,9.93,593.96,28040.93,B,B2,4 years,MORTGAGE,115000.0,Not Verified,Jan-2018,Fully Paid,debt_consolidation,NC,8.79,730.0,734.0,24.0,0.0,27.6
58030845,20000.0, 36 months,11.53,659.81,659.81,B,B5,8 years,RENT,60000.0,Verified,Sep-2015,Charged Off,debt_consolidation,CA,6.72,695.0,699.0,8.0,0.0,56.0
77119273,1500.0, 36 months,15.31,52.23,52.23,C,C5,< 1 year,RENT,27000.0,Source Verified,Apr-2016,Charged Off,debt_consolidation,WI,22.27,660.0,664.0,9.0,0.0,32.1
50645933,2000.0, 36 months,7.26,62.0,61.69,A,A4,2 years,MORTGAGE,37000.0,Not Verified,Jun-2015,Fully Paid,credit_card,CT,22.4,695.0,699.0,9.0,0.0,61.7
76421273,11000.0, 36 months,14.46,378.42,378.42,C,C4,5 years,RENT,28380.0,Verified,Apr-2016,Charged Off,debt_consolidation,CA,13.23,755.0,759.0,7.0,0.0,0.0
52301408,5000.0, 36 months,12.29,166.77,166.77,C,C1,,RENT,65000.0,Source Verified,Jun-2015,Charged Off,debt_consolidation,NY,5.04,680.0,684.0,10.0,2.0,30.6
119307619,30000.0, 60 months,30.65,982.62,6584.47,F,F4,1 year,MORTGAGE,140000.0,Verified,Sep-2017,Fully Paid,debt_consolidation,NY,10.64,675.0,679.0,15.0,0.0,82.8
63489813,6500.0, 36 months,12.29,216.8,2853.63,C,C1,6 years,RENT,80000.0,Source Verified,Oct-2015,Fully Paid,debt_consolidation,MI,8.78,710.0,714.0,16.0,1.0,2.7
61489478,13000.0, 36 months,9.99,419.42,419.42,B,B3,9 years,RENT,38300.0,Verified,Oct-2015,Charged Off,credit_card,FL,19.93,685.0,689.0,7.0,0.0,42.6
46305202,28775.0, 60 months,20.49,770.23,11589.45,E,E4,10+ years,MORTGAGE,60000.0,Source Verified,Apr-2015,Fully Paid,debt_consolidation,IN,27.22,685.0,689.0,10.0,2.0,70.1
38549233,9600.0, 36 months,12.39,320.65,657.33,C,C1,10+ years,RENT,48000.0,Verified,Jan-2015,Charged Off,debt_consolidation,FL,26.4,670.0,674.0,10.0,0.0,73.2
63386103,35000.0, 36 months,9.99,1129.19,1129.07,B,B3,10+ years,RENT,104000.0,Source Verified,Oct-2015,Fully Paid,debt_consolidation,OH,19.41,710.0,714.0,7.0,0.0,51.3
115389193,6000.0, 36 months,15.05,208.14,5744.08,C,C4,2 years,OWN,56326.0,Not Verified,Aug-2017,Fully Paid,credit_card,FL,13.02,680.0,684.0,8.0,0.0,30.0
65119191,6000.0, 36 months,12.59,200.99,215.99,C,C2,1 year,RENT,43000.0,Source Verified,Nov-2015,Charged Off,house,MI,3.51,675.0,679.0,3.0,0.0,71.4
37866385,18000.0, 60 months,18.54,462.39,17990.75,E,E1,4 years,RENT,50000.0,Source Verified,Jan-2015,Fully Paid,debt_consolidation,NJ,31.52,690.0,694.0,9.0,0.0,55.4
57154613,10000.0, 36 months,12.69,335.45,1965.3,C,C2,2 years,MORTGAGE,26000.0,Verified,Jul-2015,Fully Paid,debt_consolidation,OR,21.19,680.0,684.0,8.0,0.0,50.6
83950636,10000.0, 36 months,11.49,329.72,7107.09,B,B5,10+ years,RENT,70000.0,Not Verified,Jun-2016,Fully Paid,other,NY,33.82,715.0,719.0,20.0,0.0,58.1
56017951,5600.0, 36 months,13.99,191.37,5439.11,C,C4,,RENT,38000.0,Source Verified,Jul-2015,Fully Paid,debt_consolidation,NC,8.88,660.0,664.0,9.0,0.0,54.4
61712427,7825.0, 36 months,15.61,273.6,273.6,D,D1,1 year,MORTGAGE,58000.0,Source Verified,Oct-2015,Charged Off,credit_card,IL,18.19,665.0,669.0,15.0,0.0,83.9
60235736,30000.0, 36 months,13.99,1025.19,1025.19,C,C4,10+ years,MORTGAGE,96000.0,Verified,Sep-2015,Charged Off,debt_consolidation,IN,21.26,710.0,714.0,13.0,0.0,92.9
76321895,9825.0, 36 months,12.99,331.0,331.0,C,C2,3 years,MORTGAGE,32000.0,Not Verified,Apr-2016,Charged Off,credit_card,AZ,22.66,670.0,674.0,10.0,0.0,70.1
60981123,20000.0, 60 months,13.99,465.27,14512.82,C,C4,3 years,RENT,100000.0,Source Verified,Oct-2015,Fully Paid,debt_consolidation,IN,9.47,725.0,729.0,10.0,0.0,35.3
61551636,21000.0, 60 months,13.99,488.53,488.53,C,C4,10+ years,MORTGAGE,90000.0,Source Verified,Oct-2015,Charged Off,other,TX,25.04,660.0,664.0,17.0,0.0,72.3
45734379,16000.0, 60 months,12.69,361.52,361.52,C,C2,10+ years,MORTGAGE,65000.0,Not Verified,Apr-2015,Charged Off,debt_consolidation,RI,14.92,685.0,689.0,7.0,0.0,50.7
53914642,18000.0, 36 months,8.18,565.56,2792.93,B,B1,8 years,MORTGAGE,100000.0,Not Verified,Jul-2015,Fully Paid,debt_consolidation,PA,12.24,695.0,699.0,14.0,0.0,81.2
61692159,20000.0, 36 months,13.99,683.46,18564.56,C,C4,< 1 year,MORTGAGE,105000.0,Verified,Oct-2015,Fully Paid,debt_consolidation,CA,16.53,665.0,669.0,10.0,1.0,86.5
51706235,15000.0, 36 months,9.17,478.19,6404.26,B,B2,1 year,OWN,55000.0,Not Verified,Jun-2015,Fully Paid,debt_consolidation,NM,19.55,670.0,674.0,22.0,1.0,
67476123,20000.0, 36 months,6.89,616.54,616.4,A,A3,9 years,OWN,85000.0,Source Verified,Dec-2015,Fully Paid,debt_consolidation,TX,16.55,700.0,704.0,12.0,0.0,35.2
77522989,10000.0, 36 months,5.32,301.15,3150.89,A,A1,3 years,OWN,80000.0,Source Verified,May-2016,Fully Paid,credit_card,AL,3.96,705.0,709.0,9.0,0.0,19.1
60365490,17600.0, 60 months,16.99,437.32,437.32,D,D3,9 years,RENT,40000.0,Not Verified,Sep-2015,Charged Off,debt_consolidation,NY,28.13,705.0,709.0,7.0,0.0,69.9
41130040,5000.0, 36 months,12.69,167.73,167.73,C,C2,10+ years,RENT,44000.0,Verified,Feb-2015,Charged Off,debt_consolidation,CA,14.84,665.0,669.0,11.0,1.0,55.0
65414061,15225.0, 60 months,28.99,483.18,620.67,G,G5,2 years,MORTGAGE,39000.0,Verified,Nov-2015,Charged Off,home_improvement,MN,32.89,665.0,669.0,7.0,1.0,99.6
59121265,15000.0, 60 months,13.99,348.95,348.95,C,C4,10+ years,MORTGAGE,47000.0,Not Verified,Sep-2015,Charged Off,credit_card,OH,22.47,660.0,664.0,11.0,0.0,90.8
116546266,20000.0, 36 months,16.02,703.34,12988.31,C,C5,< 1 year,RENT,26000.0,Source Verified,Aug-2017,Fully Paid,debt_consolidation,GA,29.87,680.0,684.0,5.0,1.0,50.4
61362499,9000.0, 36 months,14.65,310.45,310.45,C,C5,10+ years,MORTGAGE,44500.0,Source Verified,Oct-2015,Charged Off,other,GA,2.94,680.0,684.0,3.0,0.0,75.2
129093637,20000.0, 36 months,6.08,609.17,5956.46,A,A2,,MORTGAGE,20000.0,Not Verified,Feb-2018,Fully Paid,debt_consolidation,IL,67.89,790.0,794.0,10.0,0.0,24.9
63404687,15000.0, 36 months,6.89,462.41,1834.88,A,A3,7 years,RENT,,Source Verified,Oct-2015,Fully Paid,debt_consolidation,AZ,20.89,700.0,704.0,16.0,0.0,82.7
56059776,10200.0, 60 months,18.55,262.08,122.18,E,E2,10+ years,MORTGAGE,115000.0,Verified,Jul-2015,Charged Off,debt_consolidation,TX,23.21,660.0,664.0,33.0,0.0,25.1
139598861,12000.0, 60 months,17.97,304.53,11924.4,D,D1,7 years,RENT,80000.0,Source Verified,Sep-2018,Fully Paid,credit_card,WA,29.93,715.0,719.0,16.0,0.0,9.2
78924155,15000.0, 36 months,16.29,529.51,529.51,D,D1,3 years,MORTGAGE,35000.0,Not Verified,May-2016,Charged Off,debt_consolidation,MS,14.64,690.0,694.0,11.0,1.0,53.3
61528449,22225.0, 36 months,13.33,752.39,752.39,C,C3,4 years,OWN,152000.0,Verified,Oct-2015,Charged Off,car,MN,18.5,680.0,684.0,17.0,1.0,32.0
60794750,3000.0, 36 months,16.55,106.29,106.18,D,D2,5 years,OWN,46000.0,Not Verified,Oct-2015,Fully Paid,home_improvement,CT,8.37,690.0,694.0,14.0,0.0,47.0
112970395,7000.0, 36 months,7.35,217.27,427.92,A,A4,10+ years,own,55000.0,Not Verified,Jul-2017,Fully Paid,home_improvement,ID,15.6,740.0,744.0,14.0,1.0,24.4
46705966,11900.0, 36 months,9.17,379.36,379.32,B,B2,10+ years,MORTGAGE,52000.0,Source Verified,May-2015,Fully Paid,debt_consolidation,KY,13.94,680.0,684.0,11.0,1.0,70.9
56017975,21000.0, 60 months,17.57,528.37,528.37,D,D4,6 years,MORTGAGE,60000.0,Verified,Jul-2015,Charged Off,debt_consolidation,PA,13.12,685.0,689.0,9.0,0.0,70.8
46792350,25000.0, 36 months,5.93,759.76,759.59,A,A1,10+ years,MORTGAGE,95000.0,Source Verified,Apr-2015,Fully Paid,debt_consolidation,NY,15.06,745.0,749.0,20.0,0.0,19.1
55290487,16000.0, 36 months,7.89,500.58,478.12,A,A5,9 years,RENT,65000.0,Not Verified,Jul-2015,Fully Paid,credit_card,WI,15.12,715.0,719.0,10.0,0.0,46.9
55757163,15000.0, 36 months,10.99,491.01,150.0,B,B4,8 years,OWN,94000.0,Source Verified,Jul-2015,Charged Off,debt_consolidation,FL,5.9,665.0,669.0,9.0,0.0,77.8
75981308,15000.0, 36 months,11.47,494.43,494.43,B,B5,,MORTGAGE,53280.0,Verified,Apr-2016,Charged Off,major_purchase,AZ,1.6,665.0,669.0,4.0,0.0,11.5
57234938,20000.0, 36 months,12.29,667.06,20238.19,C,C1,1 year,OWN,176000.0,Source Verified,Jul-2015,Fully Paid,debt_consolidation,VA,14.84,660.0,664.0,16.0,0.0,100.3
40168017,6000.0, 36 months,15.99,210.92,210.92,D,D2,10+ years,RENT,50000.0,Verified,Jan-2015,Charged Off,debt_consolidation,NV,24.65,680.0,684.0,12.0,0.0,93.9
46613354,12125.0, 60 months,12.29,271.5,146.25,C,C1,2 years,RENT,41000.0,Source Verified,May-2015,Fully Paid,debt_consolidation,WY,36.77,775.0,779.0,11.0,0.0,19.4
40953038,10000.0, 60 months,17.57,251.61,251.61,D,D4,7 years,MORTGAGE,36800.0,Not Verified,Feb-2015,Charged Off,debt_consolidation,TN,26.48,660.0,664.0,18.0,1.0,66.6
77539442,18725.0, 36 months,15.31,651.96,9546.38,C,C5,4 years,MORTGAGE,49000.0,Not Verified,Apr-2016,Fully Paid,other,AR,22.17,675.0,679.0,8.0,3.0,61.2
60317015,1800.0, 36 months,12.69,60.39,60.39,C,C2,< 1 year,RENT,26000.0,Not Verified,Sep-2015,Charged Off,debt_consolidation,IN,31.02,690.0,694.0,19.0,0.0,24.3
113740714,15000.0, 36 months,13.59,509.69,509.69,C,C2,3 years,RENT,75000.0,Source Verified,Jul-2017,Charged Off,debt_consolidation,MI,14.27,680.0,684.0,17.0,0.0,53.5
112157330,2000.0, 36 months,16.02,70.34,70.34,C,C5,2 years,RENT,42000.0,Source Verified,Jul-2017,Charged Off,other,NJ,12.26,700.0,704.0,7.0,0.0,36.7
50606910,10000.0, 36 months,6.24,305.31,305.23,A,A2,4 years,OWN,60000.0,Source Verified,Jun-2015,Fully Paid,debt_consolidation,NJ,32.16,760.0,764.0,20.0,0.0,25.1
60940974,35000.0, 60 months,13.33,802.29,802.29,C,C3,10+ years,MORTGAGE,106000.0,Source Verified,Sep-2015,Charged Off,debt_consolidation,MD,14.97,725.0,729.0,14.0,0.0,58.9
127837778,34800.0, 60 months,21.45,950.29,7274.76,D,D5,10+ years,RENT,75000.0,Not Verified,Mar-2018,Fully Paid,credit_card,CA,25.68,690.0,694.0,11.0,0.0,68.9
78178123,8000.0, 36 months,11.99,265.68,265.68,C,C1,10+ years,RENT,94257.0,Source Verified,Apr-2016,Charged Off,debt_consolidation,CA,18.8,675.0,679.0,14.0,0.0,63.0
80570182,25000.0, 36 months,18.25,906.95,906.95,D,D3,4 years,RENT,65000.0,Not Verified,May-2016,Charged Off,debt_consolidation,WI,19.89,665.0,669.0,26.0,1.0,81.1
40431841,4000.0, 36 months,9.49,128.12,799.34,B,B2,7 years,RENT,22000.0,Not Verified,Feb-2015,Fully Paid,credit_card,AZ,10.26,685.0,689.0,5.0,0.0,37.5
50446551,24325.0, 60 months,13.99,565.88,23795.87,C,C4,4 years,MORTGAGE,67000.0,Source Verified,May-2015,Fully Paid,credit_card,CA,17.46,715.0,719.0,8.0,0.0,72.5
50625337,33550.0, 60 months,9.17,699.22,22264.44,B,B2,5 years,MORTGAGE,348000.0,Verified,Jun-2015,Fully Paid,major_purchase,MI,5.83,800.0,804.0,11.0,0.0,15.3
55423068,18500.0, 60 months,13.99,430.37,430.37,C,C4,10+ years,RENT,60000.0,Source Verified,Jul-2015,Charged Off,credit_card,MA,26.68,685.0,689.0,17.0,0.0,25.7
128768098,8000.0, 36 months,7.97,250.59,6432.36,A,A5,10+ years,MORTGAGE,55000.0,Verified,Mar-2018,Fully Paid,other,WI,12.5,710.0,714.0,5.0,0.0,29.3
65179357,25000.0, 60 months,9.17,521.03,13636.22,B,B2,10+ years,MORTGAGE,74000.0,Not Verified,Nov-2015,Fully Paid,debt_consolidation,TX,24.44,695.0,699.0,23.0,0.0,40.5
51466862,20000.0, 36 months,6.24,610.62,3622.64,A,A2,10+ years,MORTGAGE,92000.0,Source Verified,Jun-2015,Fully Paid,credit_card,SD,25.52,685.0,689.0,12.0,0.0,71.1
55311054,11200.0, 60 months,14.65,264.4,264.4,C,C5,2 years,MORTGAGE,42000.0,Not Verified,Jul-2015,Charged Off,debt_consolidation,AZ,26.11,665.0,669.0,7.0,0.0,30.8
77489719,10000.0, 36 months,16.29,353.01,353.01,D,D1,7 years,RENT,30000.0,Source Verified,Apr-2016,Charged Off,debt_consolidation,CA,32.56,665.0,669.0,13.0,0.0,78.9
119395356,35000.0, 60 months,21.45,955.75,962.75,D,D5,,RENT,145362.0,Verified,Sep-2017,Charged Off,debt_consolidation,AZ,30.8,675.0,679.0,26.0,1.0,63.0
128581427,20375.0, 60 months,9.93,432.21,10529.86,B,B2,2 years,OWN,83000.0,Source Verified,Feb-2018,Fully Paid,car,UT,8.78,715.0,719.0,18.0,0.0,6.8
56030818,5000.0, 36 months,8.18,157.1,157.0,B,B1,10+ years,MORTGAGE,75000.0,Not Verified,Jul-2015,Fully Paid,home_improvement,TX,17.36,730.0,734.0,17.0,0.0,9.0
50133672,5900.0, 36 months,9.99,190.35,190.35,B,B3,,OWN,28000.0,Source Verified,May-2015,Charged Off,credit_card,AL,29.45,680.0,684.0,10.0,0.0,85.7
56623043,14000.0, 60 months,10.99,304.33,7790.31,B,B4,5 years,MORTGAGE,45000.0,Source Verified,Aug-2015,Fully Paid,credit_card,MI,12.53,690.0,694.0,8.0,0.0,87.3
38644180,14000.0, 36 months,7.49,435.43,435.43,A,A4,< 1 year,RENT,140000.0,Source Verified,Jan-2015,Charged Off,debt_consolidation,NY,16.6,685.0,689.0,10.0,0.0,39.6
118245717,38000.0, 60 months,30.65,1244.65,1244.65,F,F4,10+ years,MORTGAGE,80000.0,Source Verified,Sep-2017,Charged Off,debt_consolidation,KS,36.54,700.0,704.0,21.0,0.0,44.8
57702452,7125.0, 36 months,20.99,268.4,2224.45,E,E5,2 years,MORTGAGE,55000.0,Verified,Aug-2015,Fully Paid,home_improvement,NY,2.55,665.0,669.0,5.0,0.0,38.5
59130659,5000.0, 36 months,7.89,156.43,169.54,A,A5,10+ years,OWN,65000.0,Source Verified,Sep-2015,Charged Off,debt_consolidation,MA,22.73,695.0,699.0,14.0,1.0,56.6
63486717,15000.0, 36 months,9.99,483.94,483.94,B,B3,4 years,OWN,60000.0,Not Verified,Oct-2015,Charged Off,debt_consolidation,IL,25.26,745.0,749.0,15.0,0.0,35.3
54668513,12000.0, 60 months,8.18,244.36,75.0,B,B1,3 years,RENT,55000.0,Source Verified,Jul-2015,Charged Off,credit_card,CO,14.95,685.0,689.0,7.0,0.0,84.8
44015229,13475.0, 60 months,21.67,369.65,369.65,E,E5,9 years,RENT,,Source Verified,Apr-2015,Charged Off,debt_consolidation,MO,33.91,715.0,719.0,11.0,0.0,65.2
128930614,8000.0, 36 months,12.62,268.09,268.09,C,C1,8 years,RENT,50000.0,Source Verified,Mar-2018,Charged Off,other,CA,14.57,675.0,679.0,7.0,1.0,44.2
55159731,23100.0, 36 months,8.18,725.79,11085.72,B,B1,10+ years,MORTGAGE,50000.0,Source Verified,Jul-2015,Fully Paid,credit_card,OH,23.52,775.0,779.0,17.0,0.0,25.9
75659081,35000.0, 60 months,18.25,893.54,893.54,D,D3,10+ years,OWN,160000.0,Source Verified,Apr-2016,Charged Off,credit_card,CA,25.95,720.0,724.0,29.0,0.0,25.5
57648838,10000.0, 60 months,12.69,225.95,225.95,C,C2,10+ years,MORTGAGE,85000.0,Not Verified,Aug-2015,Charged Off,credit_card,MD,15.08,670.0,674.0,10.0,0.0,75.9
49793122,10000.0, 36 months,7.26,309.97,6701.06,A,A4,3 years,RENT,50000.0,Not Verified,May-2015,Fully Paid,debt_consolidation,CA,10.87,690.0,694.0,9.0,0.0,61.5
60376220,16500.0, 36 months,9.99,532.34,532.34,B,B3,,RENT,42000.0,Verified,Sep-2015,Charged Off,debt_consolidation,CA,9.89,695.0,699.0,3.0,0.0,84.5
120122709,10000.0, 60 months,13.59,230.57,8949.37,C,C2,3 years,mortgage,58000.0,Not Verified,Sep-2017,Fully Paid,debt_consolidation,NJ,21.64,675.0,679.0,15.0,1.0,31.9
37612327,1000.0, 36 months,15.59,34.96,34.96,D,D1,7 years,RENT,42888.0,Not Verified,Jan-2015,Charged Off,other,CA,21.68,660.0,664.0,10.0,0.0,80.2
59179399,14000.0, 60 months,18.25,357.42,357.42,E,E1,,RENT,46000.0,Verified,Sep-2015,Charged Off,debt_consolidation,CA,35.59,670.0,674.0,26.0,1.0,65.5
117911876,7200.0, 36 months,10.91,235.42,6438.84,B,B4,3 years,MORTGAGE,50000.0,Not Verified,Sep-2017,Fully Paid,debt_consolidation,NC,18.55,690.0,694.0,7.0,0.0,92.5
49904340,2000.0, 36 months,13.99,68.35,771.78,C,C4,< 1 year,RENT,35000.0,Not Verified,May-2015,Fully Paid,debt_consolidation,GA,20.58,670.0,674.0,17.0,0.0,93.1
44796633,8475.0, 36 months,16.55,300.27,300.27,D,D2,< 1 year,RENT,35000.0,Verified,Apr-2015,Charged Off,debt_consolidation,CO,30.49,670.0,674.0,19.0,0.0,22.0
81008120,35000.0, 60 months,20.99,946.68,1890.6,E,E1,10+ years,RENT,148000.0,Verified,Jun-2016,Charged Off,debt_consolidation,NY,3.49,755.0,759.0,15.0,0.0,27.4
41050307,8400.0, 36 months,12.29,280.17,4897.03,C,C1,10+ years,RENT,45000.0,Not Verified,Feb-2015,Fully Paid,debt_consolidation,NJ,26.37,675.0,679.0,20.0,0.0,22.6
39038436,5500.0, 36 months,19.99,204.38,204.38,E,E3,10+ years,RENT,45000.0,Source Verified,Jan-2015,Charged Off,credit_card,CA,15.71,680.0,684.0,4.0,0.0,92.6
63215433,10000.0, 36 months,13.99,341.73,341.73,C,C4,3 years,RENT,100000.0,Source Verified,Oct-2015,Charged Off,debt_consolidation,MI,14.36,665.0,669.0,18.0,1.0,58.7
65089003,10000.0, 36 months, 9.99 ,322.63,6257.01,B,B3,< 1 year,MORTGAGE,250000.0,Source Verified,Nov-2015,Fully Paid,credit_card , CA ,5.55,695.0,699.0,7.0,0.0, 15.4 
48724220,35000.0, 36 months,13.33,1184.86,27923.15,C,C3,10+ years,MORTGAGE,94000.0,Verified,May-2015,Fully Paid,debt_consolidation,MD,30.29,725.0,729.0,16.0,0.0,51.6
75924141,6450.0, 60 months,22.45,179.8,5126.34,E,E5,1 year,RENT,35000.0,Source Verified,May-2016,Fully Paid,debt_consolidation,NC,18.38,675.0,679.0,11.0,0.0,65.0
53019702,6000.0, 36 months, 13.99 ,205.04,204.89,C,C4,6 years,RENT,36000.0,Not Verified,Jun-2015,Fully Paid,credit_card , PA ,20.85,660.0,664.0,24.0,0.0, 80.5 
119294773,20000.0, 60 months,13.59,461.13,461.13,C,C2,4 years,OWN,90000.0,Not Verified,Sep-2017,Charged Off,credit_card,ID,36.75,720.0,724.0,22.0,0.0,49.6
119302243,26475.0, 60 months,17.09,659.26,659.26,D,D1,5 years,MORTGAGE,78000.0,Verified,Sep-2017,Charged Off,debt_consolidation,NC,31.48,690.0,694.0,15.0,0.0,56.0
61672299,15075.0, 36 months,17.86,543.94,543.94,D,D5,2 years,MORTGAGE,52000.0,Verified,Oct-2015,Charged Off,debt_consolidation,FL,29.59,685.0,689.0,8.0,0.0,84.3
67448290,8000.0, 36 months,11.22,262.75,548.15,B,B5,10+ years,MORTGAGE,45000.0,Verified,Dec-2015,Fully Paid,debt_consolidation,CO,8.4,685.0,689.0,9.0,0.0,20.5
55422268,12000.0, 36 months,7.89,375.43,10615.07,A,A5,10+ years,mortgage,130000.0,Not Verified,Jul-2015,Fully Paid,home_improvement,CA,31.9,715.0,719.0,15.0,0.0,39.9
55798237,24000.0, 60 months,19.99,635.72,1303.23,E,E4,10+ years,OWN,80000.0,Source Verified,Aug-2015,Charged Off,debt_consolidation,NM,9.2,675.0,679.0,8.0,0.0,31.0
63435728,5000.0, 36 months,13.33,169.27,169.27,C,C3,5 years,MORTGAGE,33000.0,Source Verified,Oct-2015,Charged Off,debt_consolidation,FL,20.76,670.0,674.0,18.0,1.0,41.3
61551797,10000.0, 36 months,12.29,333.53,333.53,C,C1,8 years,RENT,70000.0,Source Verified,Oct-2015,Charged Off,debt_consolidation,CA,13.17,670.0,674.0,15.0,2.0,16.6
39108141,5000.0, 36 months,9.49,160.15,0.18,B,B2,3 years,RENT,55000.0,Source Verified,Jan-2015,Fully Paid,debt_consolidation,CO,20.66,675.0,679.0,7.0,0.0,61.8
51407829,20000.0, 36 months,11.53,659.81,659.81,B,B5,2 years,RENT,125000.0,Source Verified,Jun-2015,Charged Off,debt_consolidation,CT,10.97,670.0,674.0,12.0,0.0,65.9
61581788,17425.0, 60 months,20.99,471.31,471.31,E,E5,,OWN,53000.0,Source Verified,Oct-2015,Charged Off,other,TX,30.71,715.0,719.0,6.0,0.0,81.4
60546212,2200.0, 36 months,6.89,67.82,1288.06,A,A3,2 years,RENT,15000.0,Not Verified,Sep-2015,Fully Paid,debt_consolidation,IL,33.2,810.0,814.0,7.0,0.0,10.6
46457343,12825.0, 36 months,17.57,460.9,460.9,D,D4,7 years,MORTGAGE,38000.0,Not Verified,Apr-2015,Charged Off,debt_consolidation,TX,22.11,695.0,699.0,12.0,0.0,65.6
62166973,21600.0, 36 months,12.29,720.43,720.43,C,C1,7 years,RENT,49852.0,Source Verified,Oct-2015,Charged Off,debt_consolidation,NJ,36.59,680.0,684.0,21.0,0.0,20.0
41021465,11200.0, 36 months,12.29,373.56,3237.39,C,C1,10+ years,RENT,68000.0,Source Verified,Feb-2015,Fully Paid,debt_consolidation,RI,21.04,660.0,664.0,8.0,1.0,80.9
77388105,7150.0, 36 months,15.31,248.95,248.95,C,C5,10+ years,RENT,36000.0,Source Verified,Apr-2016,Charged Off,debt_consolidation,NC,30.23,710.0,714.0,6.0,0.0,0.5
127998238,26075.0, 36 months,18.06,943.46,17800.55,D,D2,3 years,MORTGAGE,185000.0,Source Verified,Mar-2018,Fully Paid,credit_card,FL,26.45,720.0,724.0,31.0,0.0,25.1
46085054,29975.0, 60 months,8.18,610.38,20684.37,B,B1,6 years,MORTGAGE,60000.0,Source Verified,Apr-2015,Fully Paid,credit_card,MI,24.64,750.0,754.0,16.0,0.0,61.6
130001498,37000.0, 36 months,10.9,1209.59,0.0,B,B4,10+ years,MORTGAGE,120000.0,Verified,Mar-2018,Charged Off,home_improvement,FL,2.93,675.0,679.0,6.0,0.0,5.9
46164432,15000.0, 36 months,12.69,503.18,502.85,C,C2,4 years,MORTGAGE,40000.0,Source Verified,Apr-2015,Fully Paid,credit_card,KY,21.78,665.0,669.0,19.0,1.0,52.2
46692375,8000.0, 36 months,6.92,246.73,8052.14,A,A4,1 year,MORTGAGE,80000.0,Source Verified,Apr-2015,Fully Paid,debt_consolidation,MI,11.24,695.0,699.0,12.0,0.0,49.9
51376582,12000.0, 60 months,18.55,308.33,25.0,E,E2,5 years,MORTGAGE,30000.0,Verified,Jun-2015,Charged Off,debt_consolidation,IN,21.04,665.0,669.0,24.0,1.0,78.1
39877159,11675.0, 36 months,11.99,387.73,387.36,B,B5,8 years,MORTGAGE,60000.0,Source Verified,Jan-2015,Fully Paid,credit_card,CA,25.58,695.0,699.0,17.0,0.0,64.8
67565520,12000.0, 36 months,7.89,375.43,375.43,A,A5,6 years,mortgage,80000.0,Source Verified,Dec-2015,Charged Off,credit_card,NM,19.37,675.0,679.0,13.0,1.0,38.8
41122758,16000.0, 36 months,15.61,559.44,559.44,D,D1,6 years,RENT,34800.0,Not Verified,Feb-2015,Charged Off,debt_consolidation,NJ,26.55,690.0,694.0,12.0,0.0,50.8
62156447,6000.0, 36 months,13.99,205.04,205.04,C,C4,3 years,RENT,27500.0,Verified,Oct-2015,Charged Off,debt_consolidation,MI,36.32,675.0,679.0,20.0,0.0,78.2
39719849,11375.0, 60 months,19.24,296.58,296.58,E,E2,,RENT,43200.0,Source Verified,Jan-2015,Charged Off,home_improvement,OH,30.22,665.0,669.0,10.0,1.0,16.2
115387265,21450.0, 36 months,11.99,712.35,18676.95,B,B5,10+ years,MORTGAGE,72000.0,Not Verified,Aug-2017,Fully Paid,debt_consolidation,NV,32.92,710.0,714.0,16.0,0.0,54.3
66462251,15000.0, 36 months,9.17,478.19,477.93,B,B2,10+ years,RENT,68000.0,Source Verified,Dec-2015,Fully Paid,debt_consolidation,NV,16.01,685.0,689.0,7.0,2.0,54.1
47088422,12000.0, 36 months,9.17,382.55,1944.1,B,B2,9 years,OWN,49000.0,Source Verified,May-2015,Fully Paid,home_improvement,WY,33.01,660.0,664.0,12.0,1.0,60.9
112874252,21000.0, 60 months,16.02,510.91,20677.15,C,C5,10+ years,rent,99720.0,Source Verified,Jul-2017,Fully Paid,debt_consolidation,TX,14.51,730.0,734.0,5.0,0.0,54.3
76014000,9125.0, 36 months,8.39,287.59,1981.45,B,B1,4 years,RENT,125000.0,Not Verified,Apr-2016,Fully Paid,credit_card,MI,4.51,660.0,664.0,6.0,1.0,75.7
112444571,9050.0, 36 months,11.99,300.55,8736.27,B,B5,4 years,MORTGAGE,185000.0,Source Verified,Jul-2017,Fully Paid,credit_card,NJ,9.35,665.0,669.0,13.0,2.0,48.2
51085842,17700.0, 60 months,16.55,435.62,435.62,D,D2,10+ years,RENT,48000.0,Source Verified,Jun-2015,Charged Off,debt_consolidation,TX,16.88,665.0,669.0,12.0,1.0,68.4
54017716,8000.0, 36 months,9.17,255.04,254.68,B,B2,5 years,MORTGAGE,24000.0,Not Verified,Jul-2015,Fully Paid,credit_card,FL,24.4,660.0,664.0,13.0,0.0,59.6
55909553,13000.0, 36 months,14.65,448.43,448.43,C,C5,5 years,RENT,47000.0,Verified,Jul-2015,Charged Off,debt_consolidation,NY,17.44,660.0,664.0,19.0,0.0,33.3
